DATE,PERMNO,RET,formdate,DGTW_PORT,dgtw_vwret,DGTW_XRET
19931231,10051,-7.407%,19930630,143,-.5626%,-6.845%
19940131,10051,.0000%,19930630,143,10.40%,-10.40%
19940228,10051,.0000%,19930630,143,-1.021%,1.021%
19940331,10051,-4.000%,19930630,143,-3.560%,-.4402%
19940430,10051,-6.250%,19930630,143,-1.603%,-4.647%
19940531,10051,-22.22%,19930630,143,-.4100%,-21.81%
19940630,10051,2.857%,19930630,143,-2.837%,5.694%
19940731,10051,-13.89%,19940630,151,2.763%,-16.65%
19940831,10051,3.226%,19940630,151,1.329%,1.897%
19940930,10051,-4.688%,19940630,151,2.803%,-7.491%
19941031,10051,1.639%,19940630,151,6.541%,-4.902%
19941130,10051,-22.58%,19940630,151,-3.462%,-19.12%
19941231,10051,.0000%,19940630,151,-3.515%,3.515%
19950131,10051,-8.333%,19940630,151,5.672%,-14.00%
19950228,10051,-2.273%,19940630,151,1.455%,-3.728%
19950331,10051,2.326%,19940630,151,-4.031%,6.357%
19950430,10051,-4.545%,19940630,151,7.062%,-11.61%
19950531,10051,23.81%,19940630,151,4.958%,18.85%
19950630,10051,-3.846%,19940630,151,4.760%,-8.606%
19950731,10051,.0000%,19950630,152,2.810%,-2.810%
19950831,10051,-10.00%,19950630,152,3.330%,-13.33%
19950930,10051,24.44%,19950630,152,3.031%,21.41%
19951031,10051,-7.143%,19950630,152,-7.105%,-.0378%
19951130,10051,-15.38%,19950630,152,1.658%,-17.04%
19951231,10051,.0000%,19950630,152,3.132%,-3.132%
19960131,10051,9.091%,19950630,152,7.257%,1.834%
19960229,10051,8.333%,19950630,152,4.892%,3.441%
19960331,10051,42.31%,19950630,152,3.156%,39.15%
19960430,10051,-8.108%,19950630,152,5.309%,-13.42%
19960531,10051,16.18%,19950630,152,9.469%,6.708%
19960630,10051,24.05%,19950630,152,-3.124%,27.17%
19960731,10051,-3.061%,19960630,154,-6.046%,2.985%
19960831,10051,-3.158%,19960630,154,4.645%,-7.803%
19960930,10051,18.48%,19960630,154,5.309%,13.17%
19961031,10051,-6.422%,19960630,154,.3380%,-6.760%
19961130,10051,-5.882%,19960630,154,3.174%,-9.057%
19961231,10051,8.333%,19960630,154,1.286%,7.047%
19970131,10051,-5.769%,19960630,154,4.695%,-10.46%
19970228,10051,-4.082%,19960630,154,1.021%,-5.103%
19970331,10051,8.511%,19960630,154,-3.216%,11.73%
19970430,10051,5.882%,19960630,154,-1.842%,7.724%
19970531,10051,32.41%,19960630,154,9.795%,22.61%
19970630,10051,-3.497%,19960630,154,8.642%,-12.14%
19970731,10051,44.93%,19970630,145,4.113%,40.81%
19970831,10051,-3.000%,19970630,145,.9491%,-3.949%
19970930,10051,23.20%,19970630,145,10.96%,12.24%
19971031,10051,-12.97%,19970630,145,-.9794%,-11.99%
19971130,10051,-4.808%,19970630,145,-.7207%,-4.087%
19971231,10051,4.040%,19970630,145,1.021%,3.019%
19980131,10051,7.767%,19970630,145,-3.235%,11.00%
19980228,10051,-2.703%,19970630,145,5.997%,-8.700%
19980331,10051,24.54%,19970630,145,4.907%,19.63%
19980430,10051,11.15%,19970630,145,3.713%,7.439%
19980531,10051,3.679%,19970630,145,-3.474%,7.153%
19980630,10051,5.161%,19970630,145,-2.929%,8.091%
19980731,10051,-16.56%,19980630,245,-6.514%,-10.05%
19980831,10051,-12.13%,19980630,245,-21.08%,8.949%
19980930,10051,24.69%,19980630,245,7.638%,17.05%
19981031,10051,6.040%,19980630,245,6.159%,-.1187%
19981130,10051,21.52%,19980630,245,7.468%,14.05%
19981231,10051,-6.250%,19980630,245,3.140%,-9.390%
19990131,10051,11.11%,19980630,245,5.230%,5.882%
19990228,10051,-39.25%,19980630,245,-4.985%,-34.27%
19990331,10051,-11.11%,19980630,245,-1.057%,-10.05%
19990430,10051,8.333%,19980630,245,11.76%,-3.429%
19990531,10051,11.97%,19980630,245,2.509%,9.457%
19990630,10051,-13.36%,19980630,245,.6475%,-14.01%
19990731,10051,-17.18%,19990630,233,.3553%,-17.54%
19990831,10051,17.02%,19990630,233,-1.640%,18.66%
19990930,10051,5.455%,19990630,233,-2.043%,7.497%
19991031,10051,-15.09%,19990630,233,2.508%,-17.59%
19991130,10051,-16.75%,19990630,233,5.144%,-21.90%
19991231,10051,-2.439%,19990630,233,5.149%,-7.588%
20000131,10051,-55.00%,19990630,233,2.786%,-57.79%
20000229,10051,5.556%,19990630,233,6.877%,-1.321%
20000331,10051,10.53%,19990630,233,6.241%,4.286%
20000430,10051,-4.762%,19990630,233,-3.165%,-1.597%
20000531,10051,-3.750%,19990630,233,-6.501%,2.751%
20000630,10051,2.597%,19990630,233,4.072%,-1.475%
20000731,10051,-17.72%,20000630,141,-.6673%,-17.05%
20000831,10051,-13.85%,20000630,141,6.540%,-20.39%
20000930,10051,7.143%,20000630,141,-8.257%,15.40%
20001031,10051,-13.33%,20000630,141,-12.15%,-1.181%
20001130,10051,-34.62%,20000630,141,-8.287%,-26.33%
20001231,10051,-38.24%,20000630,141,-7.728%,-30.51%
20010131,10051,-.1905%,20000630,141,40.95%,-41.14%
20010228,10051,-22.14%,20000630,141,-2.659%,-19.48%
20010331,10051,46.08%,20000630,141,-3.519%,49.60%
20010430,10051,-24.83%,20000630,141,3.095%,-27.93%
20010531,10051,46.43%,20000630,141,16.46%,29.97%
20010630,10051,55.49%,20000630,141,1.768%,53.72%
20010731,10051,29.41%,20010630,152,-.8386%,30.25%
20010831,10051,9.091%,20010630,152,-6.514%,15.60%
20010930,10051,2.778%,20010630,152,-19.03%,21.80%
20011031,10051,68.92%,20010630,152,1.962%,66.96%
20011130,10051,-2.400%,20010630,152,11.71%,-14.11%
20011231,10051,-1.639%,20010630,152,13.41%,-15.05%
20020131,10051,35.00%,20010630,152,8.682%,26.32%
20020228,10051,14.20%,20010630,152,-6.298%,20.50%
20020331,10051,11.89%,20010630,152,9.007%,2.885%
20020430,10051,37.68%,20010630,152,7.848%,29.83%
20020531,10051,4.561%,20010630,152,-1.376%,5.938%
20020630,10051,1.946%,20010630,152,-6.246%,8.193%
20020731,10051,-21.66%,20020630,155,-10.27%,-11.39%
20020831,10051,45.38%,20020630,155,-1.002%,46.38%
20020930,10051,-8.092%,20020630,155,-6.274%,-1.819%
20021031,10051,-10.69%,20020630,155,1.014%,-11.71%
20021130,10051,-8.451%,20020630,155,8.318%,-16.77%
20021231,10051,1.154%,20020630,155,-3.472%,4.626%
20030131,10051,6.084%,20020630,155,-.4997%,6.583%
20030228,10051,-25.23%,20020630,155,-7.213%,-18.02%
20030331,10051,9.588%,20020630,155,-.6896%,10.28%
20030430,10051,-9.799%,20020630,155,10.97%,-20.77%
20030531,10051,8.923%,20020630,155,7.352%,1.571%
20030630,10051,1.959%,20020630,155,5.797%,-3.838%
20030731,10051,21.22%,20030630,132,8.691%,12.53%
20030831,10051,.5043%,20030630,132,4.889%,-4.385%
20030930,10051,10.04%,20030630,132,5.869%,4.167%
20031031,10051,11.07%,20030630,132,10.96%,.1160%
20031130,10051,-.8798%,20030630,132,3.032%,-3.912%
20031231,10051,-7.870%,20030630,132,1.775%,-9.645%
20040131,10051,20.42%,20030630,132,9.802%,10.62%
20040229,10051,-13.60%,20030630,132,-1.057%,-12.54%
20040331,10051,11.42%,20030630,132,2.064%,9.355%
20040430,10051,-9.307%,20030630,132,-2.206%,-7.102%
20040531,10051,.7941%,20030630,132,-1.914%,2.708%
20040630,10051,-28.97%,20030630,132,1.716%,-30.69%
20040731,10051,-13.82%,20040630,144,-8.784%,-5.038%
20040831,10051,-46.04%,20040630,144,-2.426%,-43.61%
20040930,10051,-8.073%,20040630,144,3.007%,-11.08%
20041031,10051,28.74%,20040630,144,3.421%,25.32%
20041130,10051,20.93%,20040630,144,9.667%,11.26%
20041231,10051,3.846%,20040630,144,6.518%,-2.672%
20050131,10051,-11.11%,20040630,144,-4.541%,-6.570%
20050228,10051,-15.56%,20040630,144,.2350%,-15.79%
20050331,10051,-2.138%,20040630,144,-5.914%,3.776%
20050430,10051,-1.849%,20040630,144,-5.401%,3.552%
20050531,10051,-12.67%,20040630,144,4.759%,-17.43%
20050630,10051,-1.176%,20040630,144,6.104%,-7.281%
20050731,10051,54.56%,20050630,151,9.816%,44.75%
20050831,10051,2.824%,20050630,151,-1.060%,3.884%
20050930,10051,-3.870%,20050630,151,.4157%,-4.286%
20051031,10051,-20.26%,20050630,151,.0290%,-20.29%
20051130,10051,3.094%,20050630,151,3.886%,-.7918%
20051231,10051,-9.795%,20050630,151,.6975%,-10.49%
20060131,10051,18.74%,20050630,151,11.25%,7.490%
20060228,10051,-10.18%,20050630,151,-.3562%,-9.821%
20060331,10051,14.12%,20050630,151,6.685%,7.437%
20060430,10051,-3.453%,20050630,151,-2.179%,-1.274%
20060531,10051,16.69%,20050630,151,-9.724%,26.42%
20060630,10051,6.769%,20050630,151,-3.751%,10.52%
20060731,10051,-13.16%,20060630,155,-2.515%,-10.64%
20060831,10051,-.9642%,20060630,155,4.050%,-5.014%
20060930,10051,-8.484%,20060630,155,2.938%,-11.42%
20061031,10051,17.93%,20060630,155,6.454%,11.48%
20061130,10051,-9.794%,20060630,155,3.026%,-12.82%
20061231,10051,7.571%,20060630,155,2.682%,4.889%
20070131,10051,18.86%,20060630,155,1.675%,17.18%
20070228,10051,30.39%,20060630,155,2.029%,28.36%
20070331,10051,.0000%,20060630,155,.3792%,-.3792%
20070430,10051,2.142%,20060630,155,1.266%,.8762%
20070531,10051,-4.027%,20060630,155,.6155%,-4.642%
20070630,10051,-5.594%,20060630,155,-1.441%,-4.153%
20070731,10051,-.6482%,20070630,155,-6.483%,5.835%
20070831,10051,-1.864%,20070630,155,-2.859%,.9951%
20070930,10051,7.597%,20070630,155,2.762%,4.836%
20071031,10051,9.885%,20070630,155,1.577%,8.308%
20071130,10051,-15.98%,20070630,155,-12.29%,-3.698%
20071231,10051,5.258%,20070630,155,.2971%,4.961%
20080131,10051,-14.17%,20070630,155,-8.821%,-5.348%
20080229,10051,22.65%,20070630,155,-4.384%,27.03%
20080331,10051,-6.989%,20070630,155,1.634%,-8.622%
20080430,10051,9.462%,20070630,155,1.667%,7.795%
20080531,10051,10.17%,20070630,155,4.848%,5.321%
20080630,10051,26.85%,20070630,155,-8.925%,35.77%
20080731,10051,3.396%,20080630,145,3.718%,-.3220%
20080831,10051,-.7038%,20080630,145,3.044%,-3.748%
20080930,10051,3.071%,20080630,145,-10.77%,13.84%
20081031,10051,-4.527%,20080630,145,-17.69%,13.16%
20081130,10051,-3.661%,20080630,145,-14.43%,10.77%
20081231,10051,-9.595%,20080630,145,6.629%,-16.22%
20090131,10051,-5.927%,20080630,145,-5.718%,-.2085%
20090228,10051,-2.564%,20080630,145,-10.52%,7.955%
20090331,10051,-.3759%,20080630,145,7.987%,-8.363%
20090430,10051,4.981%,20080630,145,14.80%,-9.819%
20090531,10051,5.679%,20080630,145,6.856%,-1.177%
20090630,10051,-7.551%,20080630,145,5.158%,-12.71%
20090731,10051,.9566%,20090630,235,6.427%,-5.470%
20090831,10051,2.114%,20090630,235,-5.101%,7.214%
20090930,10051,-.9993%,20090630,235,7.306%,-8.306%
20091031,10051,-.2163%,20090630,235,-3.125%,2.909%
20091130,10051,-3.613%,20090630,235,4.383%,-7.996%
20091231,10051,3.673%,20090630,235,6.884%,-3.211%
20100131,10051,17.57%,20090630,235,-3.560%,21.13%
20100228,10051,14.70%,20090630,235,6.560%,8.138%
20100331,10051,-2.520%,20090630,235,6.246%,-8.766%
20100430,10051,2.530%,20090630,235,3.305%,-.7748%
20100531,10051,-8.530%,20090630,235,-6.902%,-1.628%
20100630,10051,5.337%,20090630,235,-3.252%,8.589%
20100731,10051,-4.510%,20100630,242,5.978%,-10.49%
20100831,10051,-23.91%,20100630,242,-7.946%,-15.96%
20100930,10051,11.42%,20100630,242,11.50%,-.0811%
20101031,10051,28.75%,20100630,242,.9278%,27.82%
20101130,10051,2.457%,20100630,242,-1.919%,4.376%
20101231,10051,10.48%,20100630,242,7.009%,3.470%
20110131,10051,-3.020%,20100630,242,1.971%,-4.991%
20110228,10051,30.90%,20100630,242,6.010%,24.89%
20110331,10051,-3.234%,20100630,242,3.007%,-6.241%
20110430,10051,4.380%,20100630,242,2.957%,1.422%
20110531,10051,-7.435%,20100630,242,-2.797%,-4.638%
20110630,10051,-2.704%,20100630,242,-.7030%,-2.001%
20110731,10051,-14.14%,20110630,245,-6.306%,-7.834%
20110831,10051,-10.61%,20110630,245,-10.63%,.0142%
20110930,10051,.5857%,20110630,245,-15.95%,16.54%
20111031,10051,-8.047%,20110630,245,22.99%,-31.04%
20111130,10051,-7.887%,20110630,245,-.0508%,-7.836%
20111231,10051,16.81%,20110630,245,1.722%,15.09%
20120131,10051,4.815%,20110630,245,10.76%,-5.947%
20120229,10051,5.615%,20110630,245,2.307%,3.308%
20120331,10051,5.655%,20110630,245,3.066%,2.589%
20120430,10051,7.731%,20110630,245,-4.420%,12.15%
20120531,10051,-8.408%,20110630,245,-10.13%,1.718%
20120630,10051,18.87%,20110630,245,1.198%,17.67%
20120731,10051,.5070%,20120630,243,1.919%,-1.412%
20120831,10051,11.02%,20120630,243,3.722%,7.298%
20120930,10051,-.2796%,20120630,243,3.609%,-3.888%
20121031,10051,-11.15%,20120630,243,-1.812%,-9.334%
20121130,10051,2.998%,20120630,243,.4750%,2.523%
20121231,10051,4.787%,20120630,243,5.199%,-.4119%
20130131,10051,5.007%,20120630,243,6.171%,-1.163%
20130228,10051,3.237%,20120630,243,.0553%,3.182%
20130331,10051,6.305%,20120630,243,2.721%,3.584%
20130430,10051,-3.616%,20120630,243,-2.082%,-1.534%
20130531,10051,5.002%,20120630,243,6.784%,-1.783%
20130630,10051,-.8775%,20120630,243,-.8549%,-.0225%
20130731,10051,16.72%,20130630,244,8.655%,8.070%
20130831,10051,-16.82%,20130630,244,-4.602%,-12.22%
20130930,10051,9.932%,20130630,244,7.955%,1.977%
20131031,10051,8.709%,20130630,244,1.185%,7.524%
20131130,10051,5.831%,20130630,244,5.891%,-.0602%
20131231,10051,1.287%,20130630,244,-1.249%,2.536%
20140131,10051,-14.06%,20130630,244,-4.526%,-9.531%
20140228,10051,4.851%,20130630,244,4.629%,.2219%
20140331,10051,-4.993%,20130630,244,1.969%,-6.962%
20140430,10051,2.939%,20130630,244,-5.524%,8.463%
20140531,10051,-12.37%,20130630,244,-1.658%,-10.72%
20140630,10051,3.522%,20130630,244,4.646%,-1.124%
20140731,10051,.6359%,20140630,231,-3.814%,4.450%
20140831,10051,-29.23%,20140630,231,-.1188%,-29.11%
20140930,10051,-8.393%,20140630,231,-4.179%,-4.214%
20141031,10051,16.62%,20140630,231,3.918%,12.70%
20141130,10051,-10.36%,20140630,231,.6629%,-11.03%
20141231,10051,2.098%,20140630,231,.2082%,1.890%
20150131,10051,-1.461%,20140630,231,.6770%,-2.138%
20150228,10051,19.97%,20140630,231,8.122%,11.85%
20150331,10051,-12.36%,20140630,231,1.056%,-13.42%
20150430,10051,-1.543%,20140630,231,-4.162%,2.620%
20150531,10051,2.910%,20140630,231,.4325%,2.477%
20150630,10051,1.957%,20140630,231,2.294%,-.3368%
20150731,10051,-7.679%,20150630,251,-19.00%,11.32%
20150831,10051,-17.14%,20150630,251,-1.936%,-15.21%
20150930,10051,-23.93%,20150630,251,-20.06%,-3.869%
20151031,10051,5.718%,20150630,251,5.493%,.2253%
20151130,10051,7.975%,20150630,251,9.745%,-1.770%
20151231,10051,5.652%,20150630,251,-16.37%,22.02%
20160131,10051,-17.99%,20150630,251,-22.77%,4.773%
20160229,10051,,20150630,251,-10.40%,
20160331,10051,,20150630,251,18.83%,
20160430,10051,,20150630,251,21.93%,
20160531,10051,,20150630,251,-1.733%,
20160630,10051,,20150630,251,5.922%,
19870731,10052,-3.030%,19870630,114,2.420%,-5.450%
19870831,10052,6.250%,19870630,114,1.522%,4.728%
19870930,10052,-11.76%,19870630,114,-2.053%,-9.711%
19871031,10052,-26.67%,19870630,114,-30.96%,4.293%
19871130,10052,36.36%,19870630,114,-8.633%,45.00%
19871231,10052,-16.67%,19870630,114,1.666%,-18.33%
19880131,10052,8.000%,19870630,114,4.230%,3.770%
19880229,10052,14.81%,19870630,114,5.485%,9.330%
19880331,10052,,19870630,114,7.933%,
19870731,10055,.0000%,19870630,151,10.20%,-10.20%
19870831,10055,-16.67%,19870630,151,-2.959%,-13.71%
19870930,10055,.0000%,19870630,151,-4.235%,4.235%
19871031,10055,-40.00%,19870630,151,-32.07%,-7.930%
19871130,10055,.0000%,19870630,151,-7.176%,7.176%
19871231,10055,.0000%,19870630,151,3.565%,-3.565%
19880131,10055,.0000%,19870630,151,7.972%,-7.972%
19880229,10055,.0000%,19870630,151,3.855%,-3.855%
19880331,10055,.0000%,19870630,151,7.663%,-7.663%
19880430,10055,.0000%,19870630,151,3.532%,-3.532%
19880531,10055,16.67%,19870630,151,-2.912%,19.58%
19880630,10055,-14.29%,19870630,151,4.292%,-18.58%
19880731,10055,66.67%,19880630,141,-4.007%,70.67%
19880831,10055,60.00%,19880630,141,-1.741%,61.74%
19880930,10055,-37.50%,19880630,141,3.016%,-40.52%
19881031,10055,20.00%,19880630,141,-1.847%,21.85%
19881130,10055,-16.67%,19880630,141,-6.000%,-10.67%
19881231,10055,.0000%,19880630,141,5.167%,-5.167%
19890131,10055,-20.00%,19880630,141,3.617%,-23.62%
19890228,10055,25.00%,19880630,141,5.584%,19.42%
19890331,10055,20.00%,19880630,141,3.947%,16.05%
19890430,10055,-33.33%,19880630,141,8.214%,-41.55%
19890531,10055,.0000%,19880630,141,3.809%,-3.809%
19890630,10055,25.00%,19880630,141,2.637%,22.36%
19890731,10055,-40.00%,19890630,124,3.163%,-43.16%
19890831,10055,66.67%,19890630,124,2.940%,63.73%
19890930,10055,-20.00%,19890630,124,.5048%,-20.50%
19891031,10055,-25.00%,19890630,124,-4.724%,-20.28%
19891130,10055,-33.33%,19890630,124,-1.041%,-32.29%
19891231,10055,.0000%,19890630,124,-2.126%,2.126%
19900131,10055,36.00%,19890630,124,-4.624%,40.62%
19900228,10055,17.65%,19890630,124,1.576%,16.07%
19900331,10055,2.500%,19890630,124,4.715%,-2.215%
19900430,10055,-2.439%,19890630,124,-2.739%,.3000%
19900531,10055,5.000%,19890630,124,6.442%,-1.442%
19900630,10055,-2.381%,19890630,124,-.3142%,-2.067%
19900731,10055,14.63%,19900630,123,-4.314%,18.95%
19900831,10055,2.128%,19900630,123,-14.54%,16.67%
19900930,10055,.0000%,19900630,123,-11.74%,11.74%
19901031,10055,-4.167%,19900630,123,-6.516%,2.350%
19901130,10055,8.696%,19900630,123,5.435%,3.261%
19901231,10055,-4.000%,19900630,123,1.487%,-5.487%
19910131,10055,8.333%,19900630,123,8.139%,.1939%
19910228,10055,-5.769%,19900630,123,9.598%,-15.37%
19910331,10055,-2.041%,19900630,123,7.394%,-9.435%
19910430,10055,-2.083%,19900630,123,3.469%,-5.553%
19910531,10055,.0000%,19900630,123,1.704%,-1.704%
19910630,10055,.0000%,19900630,123,-1.926%,1.926%
19910731,10055,.0000%,19910630,114,1.236%,-1.236%
19910831,10055,2.128%,19910630,114,1.341%,.7864%
19910930,10055,-2.083%,19910630,114,4.168%,-6.251%
19911031,10055,12.77%,19910630,114,.0458%,12.72%
19911130,10055,-3.774%,19910630,114,-3.603%,-.1703%
19911231,10055,-1.961%,19910630,114,5.010%,-6.971%
19920131,10055,4.000%,19910630,114,7.128%,-3.128%
19920229,10055,-1.923%,19910630,114,1.747%,-3.671%
19920331,10055,.0000%,19910630,114,-1.545%,1.545%
19920430,10055,-1.961%,19910630,114,-4.892%,2.931%
19920531,10055,-40.00%,19910630,114,-4.088%,-35.91%
19920630,10055,.0000%,19910630,114,-5.700%,5.700%
19940731,10055,-15.38%,19940630,151,2.763%,-18.15%
19940831,10055,-45.45%,19940630,151,1.329%,-46.78%
